type	sentence	t_verb	f_verb	verb_index
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist speak	speak	speaks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist think	think	thinks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist walk	walk	walks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist are tall	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist are old	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist are young	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist are short	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist are happy	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist are sad	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the artist are angry	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister live	live	lives	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister run	run	runs	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister speak	speak	speaks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister think	think	thinks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister walk	walk	walks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister are tall	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister are old	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister are young	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister are short	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister are happy	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister are sad	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the minister are angry	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver live	live	lives	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver run	run	runs	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver speak	speak	speaks	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver think	think	thinks	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver walk	walk	walks	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver are tall	are	is	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver are old	are	is	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver are young	are	is	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver are short	are	is	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver are happy	are	is	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver are sad	are	is	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the taxi driver are angry	are	is	10
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive live	live	lives	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive run	run	runs	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive speak	speak	speaks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive think	think	thinks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive walk	walk	walks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive are tall	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive are old	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive are young	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive are short	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive are happy	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive are sad	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the executive are angry	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent live	live	lives	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent run	run	runs	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent speak	speak	speaks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent think	think	thinks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent walk	walk	walks	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent are tall	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent are old	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent are young	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent are short	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent are happy	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent are sad	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss to the side of the parent are angry	are	is	9
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the guard are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the architect are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the dancer are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the artist are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the minister are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver live	live	lives	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver run	run	runs	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver speak	speak	speaks	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver think	think	thinks	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver walk	walk	walks	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver are tall	are	is	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver are old	are	is	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver are young	are	is	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver are short	are	is	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver are happy	are	is	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver are sad	are	is	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the taxi driver are angry	are	is	8
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the executive are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the senatorss across from the parent are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the guard are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect are sad	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the architect are angry	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer live	live	lives	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer run	run	runs	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer speak	speak	speaks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer think	think	thinks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer walk	walk	walks	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer are tall	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer are old	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer are young	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer are short	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer are happy	are	is	7
prep_anim.pickle_plur_MS_MV_plur_MS	the doctorss next to the dancer are sad	are	is	7
